"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"conserved.hypothetical.integral.membrane.protein.TIGR02185..TIGR02185.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"acetate..CoA.ligase..TIGR02188.","  0","  0","  0","  0"," 39","  0","  9"," 10"," 17","  7"," 99"," 18"," 99"," 85"," 55","119","  3"
"glutaredoxin.family.domain..TIGR02190.","0","0","0","0","0","6","0","2","0","0","3","0","1","0","0","0","0"
"ribonuclease.III..TIGR02191."," 0"," 1"," 0"," 0"," 2"," 6"," 3"," 1"," 5"," 3","25"," 0","16","11"," 2","23"," 2"
"protein.YibB..TIGR02192.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"lipopolysaccharide.heptosyltransferase.I..TIGR02193.","0","0","0","1","0","2","0","5","4","2","5","1","6","0","4","3","0"
"glutaredoxin.like.protein.NrdH..TIGR02194.","0","0","0","0","2","0","1","0","0","0","1","0","1","1","2","4","2"
"lipopolysaccharide.heptosyltransferase.II..TIGR02195.","0","0","0","1","3","2","1","3","1","0","1","1","4","0","5","2","0"
"glutaredoxin.like.protein..YruB.family..TIGR02196.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"ADP.glyceromanno.heptose.6.epimerase..TIGR02197."," 0"," 0"," 0"," 0"," 2"," 5"," 0"," 0"," 0"," 0"," 5"," 2","12"," 0"," 6"," 0"," 0"
"bifunctional.protein.RfaE..domain.I..TIGR02198.","0","0","0","2","6","1","1","0","0","0","7","0","2","0","0","0","0"
"bifunctional.protein.RfaE..domain.II..TIGR02199."," 0"," 0"," 0"," 3"," 9"," 8"," 2"," 0"," 0"," 0","10"," 1"," 4"," 5"," 5"," 3"," 0"
"glutaredoxin.like.protein..TIGR02200.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"putative.lipopolysaccharide.heptosyltransferase.III..TIGR02201."," 0"," 0"," 0"," 0"," 0","12"," 4"," 5"," 3"," 0"," 8"," 1"," 4"," 1"," 9"," 7"," 0"
"lipid.A.export.permease.ATP.binding.protein.MsbA..TIGR02203."," 0"," 0"," 0"," 2","18","12"," 7","14","15"," 6","39"," 8","21"," 7","10","19"," 0"
"ABC.transporter..permease.ATP.binding.protein..TIGR02204.","0","0","0","0","2","0","0","0","2","4","3","0","1","6","1","6","0"
"cell.division.protein.ZipA..TIGR02205.","0","0","0","2","5","0","0","0","3","0","4","0","2","0","0","0","0"
"conserved.hypothetical.integral.membrane.protein.TIGR02206..TIGR02206.","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"lipid.A.biosynthesis.lauroyl..or.palmitoleoyl..acyltransferase..TIGR02207."," 0"," 2"," 1"," 1"," 6"," 8"," 8","11"," 7"," 4","18","10","30"," 2","14"," 1"," 0"
"lipid.A.biosynthesis..KDO.2..lauroyl..lipid.IVA.acyltransferase..TIGR02208.","0","0","0","0","1","4","3","2","1","2","2","0","2","1","1","0","0"
"cell.division.protein.FtsL..TIGR02209.","0","0","0","0","1","0","0","1","1","2","3","0","4","0","0","2","0"
"rod.shape.determining.protein.RodA..TIGR02210."," 0"," 0"," 0"," 0"," 8"," 2"," 6"," 8"," 5"," 9","35"," 4","30","17"," 8","21"," 3"
"lipoprotein.releasing.system..ATP.binding.protein..TIGR02211."," 0"," 0"," 0"," 1"," 3"," 3"," 4"," 1"," 1"," 0","10"," 1","11"," 4"," 0"," 4"," 0"
"lipoprotein.releasing.system..transmembrane.protein..LolC.E.family..TIGR02212."," 0"," 0"," 0"," 0","14"," 6"," 1"," 0","11"," 4","56"," 5","24","12"," 4","22"," 0"
"lipoprotein.releasing.system..transmembrane.protein.LolE..TIGR02213."," 0"," 0"," 0"," 0"," 5"," 3"," 2"," 0"," 8"," 1","11"," 1"," 4"," 0"," 0"," 1"," 0"
"stage.V.sporulation.protein.D..TIGR02214.","0","0","0","0","2","1","0","0","0","0","3","0","0","1","0","1","0"
"TIGR02217.family.protein..TIGR02217."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 6"," 0"," 0"," 4"," 0","12"," 0"
"phage.conserved.hypothetical.protein.BR0599..TIGR02218.","0","0","0","0","0","0","0","0","0","0","2","0","3","0","0","0","0"
"putative.phage.cell.wall.peptidase..NlpC.P60.family..TIGR02219.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"phage.conserved.hypothetical.protein..C.terminal.domain..TIGR02220.","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0"
"export.related.chaperone.protein.CsaA..TIGR02222.","0","0","0","0","1","0","2","0","0","0","5","0","3","0","0","1","0"
"cell.division.protein.FtsN..TIGR02223.","0","0","0","2","1","1","1","1","2","0","2","2","1","0","1","1","0"
"tyrosine.recombinase.XerC..TIGR02224.","0","0","0","1","3","5","4","2","0","4","6","1","5","1","2","1","0"
"tyrosine.recombinase.XerD..TIGR02225."," 0"," 2"," 0"," 3","16","10"," 3"," 9"," 3"," 2","47"," 9","24","11"," 5","22"," 0"
"N.terminal.double.transmembrane.domain..TIGR02226.","0","0","0","0","1","0","1","1","3","1","4","0","1","4","1","9","1"
"signal.peptidase.I..TIGR02227."," 0"," 0"," 0"," 0"," 2"," 0"," 0","12"," 0"," 5","56"," 6","29","24"," 7","20"," 0"
"signal.peptidase.I..TIGR02228.","0","0","1","1","1","2","0","0","0","0","1","0","0","0","0","1","0"
"conserved.hypothetical.protein..TIGR02231.","0","0","0","0","1","2","0","0","0","0","4","0","0","2","1","3","0"
"Myxococcus.cysteine.rich.repeat..TIGR02232.","1","0","0","0","0","2","0","0","0","0","0","0","0","1","3","0","0"
"X1.4.dihydroxy.2.naphthoate.phytyltransferase..TIGR02235.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"DNA.repair.and.recombination.protein.RadA..TIGR02236.","1","0","0","0","0","0","0","0","0","0","3","0","1","0","2","8","0"
"meiotic.recombinase.Dmc1..TIGR02238.","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"DNA.repair.protein.RAD51..TIGR02239.","0","0","0","0","0","0","0","0","2","1","2","2","4","0","0","0","0"
"poly.3.hydroxyalkanoate..depolymerase..TIGR02240.","0","0","0","0","0","0","0","0","0","2","0","0","2","0","2","1","0"
"conserved.hypothetical.phage.tail.region.protein..TIGR02241.","0","0","0","3","1","0","1","0","0","2","0","0","5","1","1","3","1"
"phage.tail.protein.domain..TIGR02242.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"putative.baseplate.assembly.protein..TIGR02243.","0","0","0","0","0","0","1","1","0","0","2","0","1","3","0","4","0"
"HAD.superfamily..subfamily.IG..hydrolase..5..nucleotidase..TIGR02244.","0","0","0","0","1","0","0","0","0","0","2","0","1","0","0","2","0"
"conserved.hypothetical.protein..TIGR02246.","0","0","0","0","0","0","0","0","2","0","0","0","3","0","0","1","0"
"epoxide.hydrolase.N.terminal.domain.like.phosphatase..TIGR02247.","0","0","0","0","0","0","1","0","0","0","1","0","0","2","0","0","0"
"DNA.mismatch.repair.endonuclease.MutH..TIGR02248.","0","0","0","0","3","4","0","1","0","0","1","3","2","0","4","0","0"
"integron.integrase..TIGR02249.","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"FCP1.like.phosphatase..phosphatase.domain..TIGR02250.","0","0","0","0","2","0","0","0","0","1","2","0","1","0","0","1","0"
"dullard.like.phosphatase.domain..TIGR02251.","0","0","0","0","1","0","1","0","2","3","1","1","2","0","1","0","0"
"noncanonical.pyrimidine.nucleotidase..YjjG.family..TIGR02254.","0","0","0","2","2","3","0","3","1","0","7","2","1","2","5","1","1"
"cobaltochelatase..CobN.subunit..TIGR02257."," 0"," 0"," 0"," 0"," 9"," 0"," 0"," 1"," 1"," 2"," 9"," 0","10","10"," 6","11"," 0"
"X2..5..RNA.ligase..TIGR02258.","0","0","0","0","3","0","0","0","0","0","3","0","1","0","0","1","0"
"benzoyl.CoA.reductase..subunit.A..TIGR02259.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"benzoyl.CoA.reductase..subunit.B..TIGR02260.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"benzoate.CoA.ligase.family..TIGR02262.","0","0","0","0","0","0","0","0","1","1","6","0","4","5","2","5","0"
"Myxococcales.restricted.protein..TIGR02265.family..TIGR02265.","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Myxococcus.xanthus.paralogous.domain.TIGR02266..TIGR02266.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"Myxococcus.xanthus.paralogous.family.TIGR02268..TIGR02268.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"conserved.hypothetical.protein..TIGR02270.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"conserved.domain..TIGR02271.","0","0","0","0","5","0","0","0","0","0","2","0","0","1","0","0","0"
"gentisate.1.2.dioxygenase..TIGR02272."," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0","14"," 1"," 2"," 9"," 1"," 6"," 0"
"X16S.rRNA.processing.protein.RimM..TIGR02273."," 0"," 1"," 0"," 0"," 9"," 1"," 2"," 4"," 3"," 0","34"," 2","17"," 8"," 5","12"," 0"
"deoxycytidine.triphosphate.deaminase..TIGR02274."," 0"," 0"," 0"," 0"," 1"," 0"," 5"," 5"," 2"," 0","19"," 2","15","12"," 8","36"," 0"
"X.2.3.dihydroxybenzoyl.adenylate.synthase..TIGR02275."," 1"," 1"," 0"," 0"," 1"," 6"," 1"," 2"," 0"," 3","15"," 6","24"," 1"," 9"," 3"," 0"
"X40.residue.YVTN.family.beta.propeller.repeat..TIGR02276."," 0"," 0"," 0"," 0"," 9"," 3"," 0"," 1"," 8"," 1","22"," 1","10","11"," 6","18"," 0"
"phenylacetic.acid.degradation.operon.negative.regulatory.protein.PaaX..TIGR02277.","1","0","0","0","0","0","0","1","0","1","7","4","6","2","3","0","0"
"phenylacetic.acid.degradation.protein.paaN..TIGR02278."," 0"," 0"," 0"," 0"," 3"," 0"," 2","10"," 0"," 0","37"," 1","44","22","24","13"," 4"
"X3.hydroxyacyl.CoA.dehydrogenase.PaaC..TIGR02279.","0","1","0","0","0","0","0","0","0","0","0","0","3","6","5","0","0"
"phenylacetate.degradation.probable.enoyl.CoA.hydratase.PaaB..TIGR02280.","0","0","0","0","1","1","2","1","0","0","4","3","2","0","4","0","0"
"clan.AA.aspartic.protease..TIGR02281.family..TIGR02281.","0","0","0","0","0","1","1","0","3","2","3","1","4","3","1","4","3"
"lytic.murein.transglycosylase.B..TIGR02282."," 0"," 0"," 0"," 0"," 2"," 4"," 0"," 2"," 2"," 0","16"," 5","22"," 2"," 6","10"," 0"
"lytic.murein.transglycosylase..TIGR02283."," 0"," 0"," 0"," 0"," 4"," 3"," 2"," 2"," 3"," 1","19"," 2","15","10"," 1","22"," 2"
"conserved.hypothetical.protein..TIGR02284.","0","1","0","0","0","0","0","0","0","0","9","0","3","4","0","1","0"
"conserved.hypothetical.protein..TIGR02285.","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"phenylacetic.acid.degradation.protein.PaaD..TIGR02286.","0","0","0","0","1","1","0","0","1","0","2","2","2","1","3","0","0"
"phenylacetic.acid.degradation.protein.PaaY..TIGR02287.","0","0","0","0","0","0","0","0","0","2","2","0","0","0","2","0","0"
"phenylacetic.acid.degradation.protein.paaN..TIGR02288.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0"
"oligoendopeptidase..M3.family..TIGR02289."," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 2"," 1"," 0"," 9"," 0","11"," 3"," 3"," 4"," 0"
"oligoendopeptidase..pepF.M3.family..TIGR02290.","0","0","0","0","0","0","1","2","0","0","5","0","0","4","2","4","0"
"alpha.L.glutamate.ligase.homolog..TIGR02291.","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0"
"yecA.family.protein..TIGR02292."," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0","11"," 0"," 3"," 0"," 2"," 7"," 0"
"putative.toxin.antitoxin.system.antitoxin.component..TIGR02293.family..TIGR02293.","0","0","0","0","0","0","1","0","0","0","4","2","4","3","1","3","0"
"nickel.ABC.transporter..nickel.metallophore.periplasmic.binding.protein..TIGR02294.","0","0","0","1","0","1","0","0","1","1","0","2","5","1","0","0","0"
"X3.4.dihydroxyphenylacetate.2.3.dioxygenase..TIGR02295.","0","0","0","2","0","2","1","6","0","0","5","0","5","6","1","5","2"
"X4.hydroxyphenylacetate.3.monooxygenase..reductase.component..TIGR02296.","0","0","0","3","0","1","0","0","0","1","0","0","0","0","0","0","0"
"X4.hydroxyphenylacetate.catabolism.regulatory.protein.HpaA..TIGR02297.","0","0","0","0","0","0","0","0","0","0","0","0","1","4","3","2","0"
"X3.4.dihydroxyphenylacetate.2.3.dioxygenase..TIGR02298.","0","0","0","0","0","5","1","0","1","0","0","3","1","4","5","1","0"
"X5.carboxymethyl.2.hydroxymuconate.semialdehyde.dehydrogenase..TIGR02299."," 0"," 0"," 0"," 0"," 4","10"," 1"," 4"," 0"," 0","15"," 0"," 7"," 2"," 9"," 8"," 0"
"TIGR02300.family.protein..TIGR02300.","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0"
"TIGR02301.family.protein..TIGR02301.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"TIGR02302.family.protein..TIGR02302.","0","0","0","1","0","0","0","0","0","2","1","1","0","3","1","1","1"
"X4.hydroxyphenylacetate.degradation.bifunctional.isomerase.decarboxylase..C.terminal.subunit..TIGR02303.","0","0","0","0","0","3","0","0","1","0","0","0","0","1","7","1","0"
"putative.adenylate.forming.enzyme..TIGR02304.","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0"
"X4.hydroxyphenylacetate.degradation.bifunctional.isomerase.decarboxylase..N.terminal.subunit..TIGR02305.","0","0","0","0","0","5","0","0","0","0","0","0","0","1","6","0","0"
"RNA.ligase..TIGR02306.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"RNA.ligase..Rnl2.family..TIGR02307.","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"X4.hydroxyphenylacetate.3.monooxygenase..oxygenase.component..TIGR02309.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X4.hydroxyphenylacetate.3.monooxygenase..oxygenase.component..TIGR02310.","0","0","0","0","0","7","0","0","0","0","1","0","2","0","6","4","0"
"X2.4.dihydroxyhept.2.ene.1.7.dioic.acid.aldolase..TIGR02311.","0","0","0","0","0","5","0","1","2","0","8","0","2","5","3","8","0"
"X2.oxo.hepta.3.ene.1.7.dioic.acid.hydratase..TIGR02312.","0","0","0","0","1","5","1","1","0","1","1","2","2","9","5","2","1"
"D.methionine.ABC.transporter..ATP.binding.protein..TIGR02314."," 0"," 0"," 0"," 0"," 0"," 5"," 4"," 4"," 3"," 2","14"," 2"," 8"," 1"," 2"," 2"," 0"
"phosphonate.ABC.transporter..ATP.binding.protein..TIGR02315."," 0"," 0"," 0"," 0"," 1"," 4"," 0"," 3"," 2"," 1"," 2"," 1"," 6"," 0","10"," 1"," 0"
"propionate..CoA.ligase..TIGR02316."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","16"," 0"," 4"," 9"," 0"," 3"," 0"
"methylisocitrate.lyase..TIGR02317."," 0"," 0"," 0"," 0"," 7"," 0"," 9"," 0"," 4"," 3","12"," 2"," 9"," 3"," 6"," 6"," 1"
"phosphonate.metabolism.protein.PhnM..TIGR02318.","0","0","0","0","2","2","2","0","2","1","1","1","3","1","4","0","0"
"phosphoenolpyruvate.mutase..TIGR02320.","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","4","0"
"phosphonate.metabolism.protein.1.5.bisphosphokinase..PRPP.forming..PhnN..TIGR02322.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"phosphonate.C.P.lyase.system.protein.PhnK..TIGR02323.","0","0","0","0","1","7","0","0","0","1","6","1","3","1","1","0","0"
"phosphonate.C.P.lyase.system.protein.PhnL..TIGR02324.","0","0","0","0","1","0","1","0","0","0","0","0","0","0","5","1","0"
"phosphonate.metabolism.transcriptional.regulator.PhnF..TIGR02325.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"X2.aminoethylphosphonate..pyruvate.transaminase..TIGR02326.","1","1","0","0","0","0","2","3","3","0","5","0","9","1","0","5","0"
"conserved.hypothetical.integral.membrane.protein..TIGR02327.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"propionate.catabolism.operon.regulatory.protein.PrpR..TIGR02329.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X2.methylcitrate.dehydratase..TIGR02330."," 0"," 0"," 0"," 0"," 3"," 2"," 2"," 0"," 1"," 0"," 9"," 0","12"," 0"," 2"," 5"," 0"
"Rib.alpha.Esp.surface.antigen.repeat..TIGR02331.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X4.hydroxyphenylacetate.permease..TIGR02332.","0","0","0","0","0","7","0","0","0","0","0","0","0","0","7","2","0"
"X2.methylisocitrate.dehydratase..Fe.S.dependent..TIGR02333."," 0"," 0"," 0"," 0","37"," 0","17","13"," 8","12","26"," 4","14"," 0"," 0"," 2"," 0"
"probable.AcnD.accessory.protein.PrpF..TIGR02334."," 1"," 6"," 0"," 0"," 5"," 0"," 0"," 0"," 1"," 3","16"," 0","16"," 1"," 0"," 2"," 0"
"phosphonoacetate.hydrolase..TIGR02335.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X1.3.beta.galactosyl.N.acetylhexosamine.phosphorylase..TIGR02336.","0","0","0","0","0","0","1","0","0","0","4","0","2","0","0","0","0"
"homoprotocatechuate.degradation.operon.regulator..HpaR..TIGR02337.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0"
"prefoldin..beta.subunit..TIGR02338.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"thermosome..various.subunits..archaeal..TIGR02339."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 7","12"," 0"
"T.complex.protein.1..beta.subunit..TIGR02341.","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0"
"T.complex.protein.1..delta.subunit..TIGR02342.","0","0","0","0","3","3","2","1","6","2","0","0","1","3","1","0","0"
"T.complex.protein.1..epsilon.subunit..TIGR02343.","0","0","0","0","1","0","0","0","0","1","0","2","0","0","0","0","0"
"T.complex.protein.1..gamma.subunit..TIGR02344.","0","0","0","1","5","0","0","0","2","1","2","0","1","0","0","0","0"
"T.complex.protein.1..eta.subunit..TIGR02345.","0","0","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0"
"T.complex.protein.1..theta.subunit..TIGR02346.","0","0","0","2","1","0","0","0","1","0","1","0","1","1","1","0","0"
"T.complex.protein.1..zeta.subunit..TIGR02347.","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"chaperonin.GroL..TIGR02348."," 0"," 0"," 0"," 0","24"," 0","11","12","20","21","76"," 5","42","62","70","97"," 4"
"chaperone.protein.DnaJ..TIGR02349."," 0"," 0"," 0"," 0","10"," 3"," 0"," 7","10","11","18"," 0","21","10","15","27"," 0"
"chaperone.protein.DnaK..TIGR02350.","  0","  0","  0","  3"," 51","  0"," 18"," 18"," 17"," 31","155"," 14"," 83"," 75"," 64"," 89","  0"
"thiazole.biosynthesis.protein.ThiH..TIGR02351.","1","1","0","0","0","6","5","1","0","2","9","3","7","7","0","5","0"
"glycine.oxidase.ThiO..TIGR02352."," 1"," 0"," 0"," 0"," 2"," 0"," 2"," 0"," 5"," 2"," 8"," 1","11"," 7"," 4"," 5"," 0"
"non.ribosomal.peptide.synthetase.terminal.domain.of.unknown.function..TIGR02353."," 0"," 0"," 0"," 0"," 4"," 1"," 4"," 4"," 3"," 0","50"," 4","30","49"," 5","30"," 1"
"molybdopterin.synthase.sulfurylase.MoeB..TIGR02355.","0","4","0","0","0","4","1","0","0","0","1","1","0","0","2","0","0"
"thiazole.biosynthesis.adenylyltransferase.ThiF..TIGR02356.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"putative.proton.coupled.thiamine.transporter.YuaJ..TIGR02357.","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"putative.hydroxymethylpyrimidine.transporter.CytX..TIGR02358.","0","0","0","0","5","0","1","0","1","0","0","1","1","1","0","2","0"
"X4.hydroxybenzoate.3.monooxygenase..TIGR02360."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 8"," 0","16"," 3"," 0"," 2"," 0"
"dihydroxyacetone.kinase..TIGR02361."," 1"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 1"," 3"," 2"," 4"," 0","10"," 2"," 0"
"dihydroxyacetone.kinase..DhaK.subunit..TIGR02363.","0","0","0","0","0","0","1","3","0","0","2","0","5","9","3","6","0"
"dihydroxyacetone.kinase..phosphotransfer.subunit..TIGR02364.","0","0","0","2","0","0","0","0","1","2","4","0","1","0","1","0","0"
"dihydroxyacetone.kinase..L.subunit..TIGR02365.","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0"
"methyltransferase.cognate.corrinoid.proteins..Methanosarcina.family..TIGR02370.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"alanine.dehydrogenase..TIGR02371.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"photoactive.yellow.protein..TIGR02373.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"nitrite.reductase..NAD.P.H...large.subunit..TIGR02374."," 0"," 0"," 0"," 0","23"," 3","16"," 8","19"," 6","94","26","60","65","45","92"," 0"
"nitrite.reductase..copper.containing..TIGR02376.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"Rieske..2Fe.2S..domain.protein..MocE.subfamily..TIGR02377.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"nitrite.reductase..NAD.P.H...small.subunit..TIGR02378."," 0"," 0"," 0"," 1","11"," 1"," 8"," 3","11"," 3","26"," 6"," 8","10","27"," 8"," 2"
"TDP.4.keto.6.deoxy.D.glucose.transaminase..TIGR02379."," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 1"," 0"," 0","58"," 6","16"," 6"," 3","27"," 0"
"undecaprenyl.phosphate.alpha.N.acetylglucosaminyl.1.phosphatetransferase..TIGR02380."," 0"," 0"," 0"," 0"," 6"," 7"," 2"," 2"," 3"," 1"," 7"," 3"," 3"," 1","11"," 2"," 0"
"cold.shock.domain.protein.CspD..TIGR02381.","0","0","0","0","0","3","0","0","0","0","0","1","2","0","3","0","0"
"TDP.D.fucosamine.acetyltransferase..TIGR02382.","0","0","0","0","0","2","0","2","2","1","0","0","2","1","1","0","0"
"RNA.chaperone.Hfq..TIGR02383."," 0"," 3"," 0"," 0"," 2"," 2"," 3"," 2"," 1"," 0"," 9"," 5","14"," 6"," 5","12"," 0"
"addiction.module.antitoxin..RelB.DinJ.family..TIGR02384.","0","0","0","0","3","2","1","0","0","1","3","3","3","1","0","0","0"
"addiction.module.toxin..RelE.StbE.family..TIGR02385.","0","0","0","0","6","0","0","0","0","0","3","0","3","0","0","0","0"
"DNA.directed.RNA.polymerase..beta..subunit..TIGR02386.","  0","  0","  0","  0"," 87","  4"," 58"," 69"," 55"," 67","344"," 31","205","166","144","231","  8"
"DNA.directed.RNA.polymerase..beta...subunit..TIGR02388.","0","0","0","0","5","0","0","1","0","1","0","0","1","1","2","5","1"
"DNA.directed.RNA.polymerase..subunit.A....TIGR02389."," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 2"," 0"," 4"," 8","16","16"," 2"
"DNA.directed.RNA.polymerase.subunit.A...TIGR02390."," 1"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 2"," 2"," 4"," 9","16","16"," 2"
"TIGR02391.family.protein..TIGR02391.","0","0","0","0","0","0","0","0","2","2","1","0","0","0","0","0","0"
"alternative.sigma.factor.RpoH..TIGR02392."," 0"," 0"," 0"," 0"," 5"," 5"," 0"," 0"," 0"," 5","32"," 4","20"," 0"," 0","17"," 0"
"RNA.polymerase.sigma.factor.RpoD..TIGR02393."," 0"," 0"," 0"," 0","25"," 2"," 2","15"," 4","23","94"," 5","37","24","28","59"," 0"
"RNA.polymerase.sigma.factor.RpoS..TIGR02394.","0","0","0","0","2","4","3","0","0","2","4","1","7","2","1","0","0"
"RNA.polymerase.sigma.54.factor..TIGR02395."," 0"," 0"," 0"," 0","10"," 1"," 2","13"," 4"," 0","85"," 6","35","24","16","42"," 0"
"rpsU.divergently.transcribed.protein..TIGR02396.","1","0","0","0","0","0","0","0","0","0","2","2","1","0","0","1","0"
"DNA.polymerase.III..subunit.gamma.and.tau..TIGR02397."," 0"," 1"," 0"," 2","23"," 3","14","11","18","15","51"," 6","43","40","28","41"," 0"
"glucosylglycerol.phosphate.synthase..TIGR02398.","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"alpha.alpha.trehalose.phosphate.synthase..UDP.forming...TIGR02400."," 0"," 0"," 0"," 0","11"," 6"," 3"," 9"," 7"," 2","65"," 9","35","15","15","34"," 0"
"malto.oligosyltrehalose.synthase..TIGR02401."," 5"," 6"," 0"," 5","14"," 0"," 9","11"," 7"," 2","48","16","37","61","28","98"," 4"
"malto.oligosyltrehalose.trehalohydrolase..TIGR02402."," 0"," 1"," 0"," 0"," 8"," 2"," 6","10"," 1"," 0","36"," 8","32","30","28","65"," 2"
"alpha.alpha.phosphotrehalase..TIGR02403."," 0"," 0"," 0"," 0"," 6","11"," 3"," 1"," 2"," 0"," 5"," 4"," 7"," 1","14"," 4"," 0"
"trehalose.operon.repressor..TIGR02404.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"trehalose.operon.repressor..TIGR02405.","0","0","0","0","3","0","0","0","0","3","0","1","1","0","6","0","0"
"diaminobutyrate.acetyltransferase..TIGR02406.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"diaminobutyrate..2.oxoglutarate.aminotransferase..TIGR02407.","0","0","0","0","1","0","1","0","1","0","2","1","0","4","0","0","0"
"ectoine.hydroxylase..TIGR02408.","0","0","0","0","2","0","0","0","0","0","1","0","1","1","1","0","0"
"gamma.butyrobetaine.hydroxylase..TIGR02409.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"trimethyllysine.dioxygenase..TIGR02410.","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0"
"leukotriene.A.4.hydrolase.aminopeptidase..TIGR02411.","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
"aminopeptidase.N..TIGR02412."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","16"," 0"," 7","23","13","24"," 3"
"aminopeptidase.N..TIGR02414."," 0"," 0"," 0"," 1","31"," 9"," 5"," 7","18","10","63","24","79","25","22","58"," 1"
"acetoin.reductases..TIGR02415."," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 4"," 3"," 3"," 3"," 5","14"," 0"," 3"," 5"," 0"
